agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_basica	ive_media	numero_alumnos
2011	17812	COLEGIO CONCEPCION CHIGUAYANTE	CHIGUAYANTE	8	Particular Subvencionado	URBANO	585587984	567	606	35.9511343804	41.5094339622	1098
2011	17815	COLEGIO EINSTEIN	CORONEL	8	Particular Subvencionado	URBANO	259634344	531	551		58.7628865979	295
2011	17818	LICEO TECNICO PROFESIONAL DE LA MADERA	CORONEL	8	Particular Subvencionado	URBANO	819372311	422	424		80.8238636363	756
2011	17833	COLEGIO ETCHEGOYEN TALCAHUANO	TALCAHUANO	8	Particular Subvencionado	URBANO	642054834	547	559	33.8427947598	39.2504930966	901
2011	17838	COLEGIO TECNOLOGICO DARIO SALAS	CHILLÁN VIEJO	8	Particular Subvencionado	URBANO	1359875956	425	434		77.027027027	1527
2011	17843	COLEGIO AURORA DE CHILE CHIGUAYANTE	CHIGUAYANTE	8	Particular Subvencionado	URBANO	449318479	517	548		49.9121265377	557
2011	17848	YIRE LICEO POLITECNICO DE COIHUECO	COIHUECO	8	Particular Subvencionado	URBANO	343870429	391	410		85.1711026615	362
2011	17850	"COLEGIO PADRE MANUEL D'ALZON"	LOTA	8	Particular Subvencionado	URBANO	664604625	531	530		63.7142857142	877
2011	17855	COLEGIO INMACULADA CONCEPCION	CONCEPCIÓN	8	Particular Subvencionado	URBANO	602303023	595	609	30.3262955854	38.4615384615	884
2011	17857	LICEO OBISPO SAN MIGUEL	CHIGUAYANTE	8	Particular Subvencionado	URBANO	270375866	497	526		67.7777777777	305
2011	17858	COLEGIO MIXTO INMACULADA CONCEPCION	TALCAHUANO	8	Particular Subvencionado	URBANO	453996210	574	588	36.9426751592	33.7209302325	732
2011	17859	COLEGIO ALMONDALE	SAN PEDRO DE LA PAZ	8	Particular Subvencionado	URBANO	801320651	640	637	24.9649368863	25.8865248226	1242
2011	17876	AMERICAN JUNIOR COLLEGE	CORONEL	8	Particular Subvencionado	URBANO	447167435	540	549	48.7654320987	64.7727272727	626
2011	17877	COLEGIO PADRE ALBERTO HURTADO LOS ANGELES	LOS ÁNGELES	8	Particular Subvencionado	RURAL	815005442	538	557	32.5949367088	39.6610169491	1005
2011	17885	LICEO POLIVALENTE TOME - ALTO	TOMÉ	8	Municipal	URBANO	658254482	406	380		82.59833134679999	713
2011	17900	COLEGIO METODISTA CONCEPCION	CONCEPCIÓN	8	Particular Subvencionado	URBANO	236124007	608	633	29.4117647058	35.2112676056	430
2011	17907	COLEGIO CREACION CHILLAN	CHILLÁN	8	Particular Subvencionado	URBANO	417209043	553	530	43.2	49.6969696969	566
2011	17908	COLEGIO TECNICO PADRE ALBERTO HURTADO	CHILLÁN	8	Particular Subvencionado	URBANO	840098267	506	499	57.4514038876	66.0079051383	1102
2011	17918	SAINT GEORGE SCHOOL	LOS ÁNGELES	8	Particular Subvencionado	URBANO	724953147	510	512	38.4347826086	52.45398773	1078
2011	17920	COLEGIO HISPANO AMERICANO RIO VIEJO	CHILLÁN	8	Particular Subvencionado	URBANO	906551692	476	456	64.6788990825	63.5491606714	1105
2011	17922	THE PACIFIC SCHOOL	CHIGUAYANTE	8	Particular Subvencionado	URBANO	180549060	514	524	65.0793650793	67.0212765957	236
2011	17924	ESCUELA NACIMIENTO DE NUESTRO SENOR	NACIMIENTO	8	Municipal	URBANO	375817429	402	405	81.08108108099999		411
2011	17931	LICEO TEC.PROFESIONAL ESPIRITU SANTO	TALCAHUANO	8	Particular Subvencionado	URBANO	176857633	475	479		36.8794326241	249
2011	18004	LIC. TEC.PROF.ALONSO DE ERCILLA Y ZUNIGA	CAÑETE	8	Municipal	RURAL	573830018	405	410		92.8779069767	690
2011	18007	COLEGIO CARMELA ROMERO DE ESPINOSA	CONCEPCIÓN	8	Particular Subvencionado	URBANO	658146240	593	604	27.2357723577	34.8	983
2011	18017	LICEO TECNICO PROFESIONAL VIOLETA PARRA SANDO	SAN CARLOS	8	Municipal	URBANO	610665248	399	416	94.27480916029999	89.7619047619	632
2011	18037	LICEO RALCO	ALTO BIOBÍO	8	Municipal	RURAL	176980765	343	327		96.129032258	154
2011	18049	COLEGIO ADVENTISTA DE CONCEPCION	TALCAHUANO	8	Particular Subvencionado	URBANO	713728330	539	543	37.0283018867	45.1690821256	930
2011	18050	COLEGIO LA FUENTE	LOS ÁNGELES	8	Particular Subvencionado	RURAL	266857957	421	433	45.5782312925	54.9180327868	286
2011	18066	COLEGIO AURORA DE CHILE SUR	CHIGUAYANTE	8	Particular Subvencionado	URBANO	340873032	481	501	59.5744680851	61.0315186246	452
2011	18080	LICEO POLITECNICO CARAMPANGUE	ARAUCO	8	Municipal	URBANO	433701366	378	375		88.43813387420001	477
2011	18090	COLEGIO SAN LORENZO	LOS ÁNGELES	8	Particular Subvencionado	RURAL	350688642	358	367	90.4761904761	90.9722222222	367
2011	18112	LICEO INES ENRIQUEZ FRODDEN	FLORIDA	8	Municipal	URBANO	486020518	404	440	81.6993464052	83.64779874209999	494
2011	18114	COLEGIO A-LAFKEN	PENCO	8	Particular Subvencionado	URBANO	208466190	389	402	51.6393442622		249
2011	18126	COLEGIO PORVENIR SCHOOL	CHIGUAYANTE	8	Particular Subvencionado	URBANO	461967627	425	433	76.8382352941		531
2011	18128	COLEGIO SANTO TOMAS	LOS ÁNGELES	8	Particular Subvencionado	URBANO	320906060	562	588	28.125	43.7158469945	548
2011	18163	COLEGIO GRAN BRETAÑA	HUALPÉN	8	Particular Subvencionado	URBANO	545140494	510	522	54.2635658914	48.167539267	821
2011	18172	COLEGIO AMANECER TALCAHUANO	TALCAHUANO	8	Particular Subvencionado	URBANO	648482448	465	489	41.1627906976	45.7765667574	910
2011	18177	CENTRO INT. EDUCACIONAL TECNOLOGICA CURAMAVID	LOS ÁNGELES	8	Particular Subvencionado	URBANO	170005049	438	428	69.5652173913	79.1139240506	177
2011	18218	COLEGIO NUEVOS HORIZONTES	SAN PEDRO DE LA PAZ	8	Municipal	URBANO	827558510	395	407	95.8152958152	92.7631578947	907
2011	19904	IER. LICEO TÉCNICO PROFESIONAL HUISCAPI	LONCOCHE	9	Particular Subvencionado	RURAL	471635319	394	402		89.8181818181	267
2011	19906	LICEO POLITECNICO EMA ESPINOZA CORREA	LAUTARO	9	Municipal	URBANO	527101834	349	395		91.8057663125	805
2011	19913	COMPLEJO EDUCACIONAL LOS SAUCES	LOS SAUCES	9	Municipal	URBANO	466435669	367	388		94.0898345153	421
2011	19921	INSTITUTO CAMILO HENRIQUEZ	VILLARRICA	9	Particular Subvencionado	URBANO	323717830	483	490	44.0251572327	57.9439252336	444
2011	19922	ESCUELA PARTICULAR ANTUMALAL	LAUTARO	9	Particular Subvencionado	URBANO	185745364	414	423	79.6296296296		241
2011	19925	LICEO PARTICULAR COMERCIAL CARAHUE	CARAHUE	9	Particular Subvencionado	URBANO	450864590	379	396		97.1360381861	348
2011	19952	COLEGIO ANGOL	ANGOL	9	Particular Subvencionado	URBANO	824992820	529	538	63.2107023411	54.7297297297	899
2011	19953	ESCUELA BILINGUE AMUL KEWUN	NUEVA IMPERIAL	9	Particular Subvencionado	RURAL	208371605	341	385	93.1818181818	96.52173913039999	151
2011	19959	COLEGIO JUAN XXIII	TEMUCO	9	Particular Subvencionado	URBANO	62546100	502	512		63.1067961165	104
2011	19972	COLEGIO CONCEPCION ANGOL	ANGOL	9	Particular Subvencionado	URBANO	213085721	488	504	51.4705882352	62.5	270
