agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_media
2011	5729	CENTRO EDUCACIONAL AGROTURÍSTICO SANTA CRUZ	TEMUCO	9	Particular Subvencionado	URBANO	196477684	402	396	89.2857142857
2011	5813	COLEGIO CENTENARIO	TEMUCO	9	Particular Subvencionado	URBANO	404124524	667	678	19.8830409356
2011	5814	COLEGIO SANTA CRUZ	TEMUCO	9	Particular Subvencionado	URBANO	685398506	558	545	32.1782178217
2011	5816	COLEGIO METODISTA	TEMUCO	9	Particular Subvencionado	URBANO	344564794	508	515	48.898678414
2011	5823	LICEO H-C JORGE TEILLIER SANDOVAL	LAUTARO	9	Municipal	URBANO	798034391	474	476	75.0240153698
2011	5824	ESC. BASICA NUMERO SEIS	LAUTARO	9	Municipal	URBANO	591938466	391	391	
2011	5879	LICEO ISABEL POBLETE V.	PERQUENCO	9	Municipal	URBANO	458038410	406	410	87.4617737003
2011	5897	COLEGIO AMERICA	VILCÚN	9	Municipal	URBANO	475869199	481	459	80.74074074070001
2011	5921	COMPLEJO EDUCACIONAL PADRE NICOLAS	VILCÚN	9	Particular Subvencionado	URBANO	619001264	413	410	81.9078947368
2011	5957	LICEO MUNICIPAL ATENEA	CUNCO	9	Municipal	URBANO	706269423	474	482	76
2011	5959	LICEO ARTURO VALENZUELA	CUNCO	9	Municipal	URBANO	247057444	330	397	78.50467289709999
2011	5992	COMPLEJO EDUCACIONAL JUAN BOSCO	CUNCO	9	Particular Subvencionado	URBANO	472504907	393	426	79.31726907629999
2011	6007	LICEO LOS ANDES	MELIPEUCO	9	Municipal	URBANO	137562046	395	393	95.3846153846
2011	6018	ESCUELA PARTICULAR SAN GABRIEL	MELIPEUCO	9	Particular Subvencionado	URBANO	297545281	284	354	
2011	6027	COMPLEJO EDUCACIONAL MONSEÑOR FRCO. VALDES S	CURARREHUE	9	Municipal	URBANO	421980489	373	381	90.97744360900001
2011	6038	COMPLEJO EDUCACIONAL RUKA NGEN	CURARREHUE	9	Particular Subvencionado	URBANO	266951490	348	387	96.89440993780001
2011	6051	LICEO DE HOTELERIA Y TURISMO	PUCÓN	9	Municipal	URBANO	425655192	455	444	78.1637717121
2011	6070	COMPLEJO EDUCACIONAL PABLO SEXTO	PUCÓN	9	Particular Subvencionado	URBANO	364192424	430	422	80.923076923
2011	6084	LICEO ARAUCANIA	VILLARRICA	9	Municipal	URBANO	421753557	471	450	85.9188544152
2011	6085	LICEO POLITECNICO VILLARRICA	VILLARRICA	9	Municipal	URBANO	861916509	438	424	83.1181727904
2011	6112	COLEGIO DE HUMANIDADES DE VILLARICA	VILLARRICA	9	Particular Subvencionado	URBANO	825608718	572	591	57.1899012074
2011	6113	ESCUELA INDUSTRIAL SAN JOSE	VILLARRICA	9	Particular Subvencionado	URBANO	779631964	420	434	82.35294117639999
2011	6115	COMPLEJO EDUCACIONAL SAN AGUSTIN	VILLARRICA	9	Particular Subvencionado	URBANO	414182427	398	397	92.7125506072
2011	6118	COLEGIO SANTA CRUZ	VILLARRICA	9	Particular Subvencionado	URBANO	557358476	523	507	61.9047619047
2011	6119	LICEO PART. LIBERTAD	VILLARRICA	9	Particular Subvencionado	URBANO	560073179	383	416	96.04316546760001
2011	6163	LICEO JUAN SCHLEYER	FREIRE	9	Municipal	URBANO	545678953	423	425	83.89662027830001
2011	6210	LICEO AGRICOLA MANUEL DILLEMS HILL	FREIRE	9	Particular Subvencionado	RURAL	875506338	358	358	91.0216718266
2011	6223	LICEO DE CIENCIAS Y HUMANIDADES	PITRUFQUÉN	9	Municipal	URBANO	580639313	462	485	68.65417376489999
2011	6252	LICEO POLITECNICO PITRUFQUEN	PITRUFQUÉN	9	Particular Subvencionado	URBANO	779832497	424	420	82.69230769230001
2011	6253	COMPLEJO EDUC.MONSENOR GUILLERMO HARTL	PITRUFQUÉN	9	Particular Subvencionado	URBANO	868988570	463	476	73.1147540983
2011	6267	LICEO PARTICULAR SUBV.QUINQUE	PITRUFQUÉN	9	Particular Subvencionado	RURAL	408414252	372	395	90.2912621359
2011	6269	COMPLEJO EDUCACIONAL ANDRES A. GORBEA	GORBEA	9	Municipal	URBANO	312218234	427	437	90.4761904761
2011	6270	LICEO JOSE VICTORINO LASTARRIA	GORBEA	9	Municipal	URBANO	362386464	406	403	91.8032786885
2011	6301	LICEO POLITECNICO ANDRES BELLO	LONCOCHE	9	Municipal	URBANO	344015390	416	409	94.3902439024
2011	6302	LICEO PADRE ALBERTO HURTADO CRUCHAGA	LONCOCHE	9	Municipal	URBANO	601031248	473	501	83.56643356639999
2011	6348	COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT	TOLTÉN	9	Municipal	URBANO	383843221	414	447	91.2359550561
2011	6397	LICEO MUNICIPAL BARROS ARANA	TEODORO SCHMIDT	9	Municipal	URBANO	242960603	366	377	97.16981132070001
2011	6418	COMPLEJO EDUCACIONAL CRISTO REY	TEODORO SCHMIDT	9	Particular Subvencionado	URBANO	239379068	419	421	92.30769230760001
2011	6452	LICEO REINO DE SUECIA	SAAVEDRA	9	Municipal	URBANO	413271433	418	422	94.44444444440001
2011	6497	COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON	CARAHUE	9	Municipal	URBANO	1087718589	452	460	88.74887488740001
2011	6585	LICEO LUIS GONZALEZ VASQUEZ	NUEVA IMPERIAL	9	Municipal	URBANO	717472422	414	442	89.1603053435
2011	6586	LICEO JAMES MUNDELL	CHOLCHOL	9	Municipal	URBANO	277578395	389	335	97.65625
2011	6641	LICEO  AGRICOLA  CHOL CHOL	CHOLCHOL	9	Particular Subvencionado	URBANO	392557508	383	345	98.9949748743
2011	6642	LICEO COMERCIAL DIEGO PORTALES	NUEVA IMPERIAL	9	Particular Subvencionado	URBANO	219939100	390	371	88.850174216
2011	6643	LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA	CHOLCHOL	9	Particular Subvencionado	URBANO	587352980	418	406	95.31615925049999
2011	6644	LICEO SAN FCO DE ASIS DE NVA IMPERIAL	NUEVA IMPERIAL	9	Particular Subvencionado	URBANO	965394919	515	523	61.3496932515
2011	6649	LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL	CHOLCHOL	9	Particular Subvencionado	URBANO	472178502	460	462	89.3805309734
2011	6708	LICEO GREGORIO URRUTIA	GALVARINO	9	Municipal	URBANO	468670972	419	439	91.472868217
2011	6751	INSTITUTO COMERCIAL DE VALDIVIA	VALDIVIA	14	Municipal	URBANO	663525474	457	451	71.8482252141
2011	6752	LICEO TECNICO VALDIVIA	VALDIVIA	14	Municipal	URBANO	730506811	415	407	81.61925601750001
2011	6753	LICEO SANTA MARIA LA BLANCA	VALDIVIA	14	Municipal	URBANO	364307664	466	448	78.1102362204
2011	6754	LICEO ARMANDO ROBLES RIVERA	VALDIVIA	14	Municipal	URBANO	542900742	548	544	57.3116691285
2011	6755	LICEO INDUSTRIAL VALDIVIA	VALDIVIA	14	Municipal	URBANO	790914028	384	423	80.98106712560001
2011	6756	LICEO POLIVALENTE LOS AVELLANOS	VALDIVIA	14	Municipal	URBANO	177405780	348	391	87.45247148279999
2011	6757	LICEO POLITECNICO BENJAMIN VICUNA MACKENNA	VALDIVIA	14	Municipal	URBANO	136321351	455	500	86.9109947643
2011	6770	COLEGIO DE MUSICA JUAN SEBASTIAN BACH	VALDIVIA	14	Municipal	URBANO	288913504	520	484	67.2
2011	6828	COLEGIO AUSTRAL	VALDIVIA	14	Particular Subvencionado	URBANO	119937784	496	509	65.5405405405
2011	6829	INSTITUTO SALESIANO	VALDIVIA	14	Particular Subvencionado	URBANO	661494147	613	631	34.0983606557
2011	6830	COLEGIO NUESTRA SENORA DEL CARMEN	VALDIVIA	14	Particular Subvencionado	URBANO	874467074	550	542	46.3709677419
2011	6832	COLEGIO MARIA AUXILIADORA	VALDIVIA	14	Particular Subvencionado	URBANO	378230844	586	588	42.071197411
2011	6836	COLEGIO ALONSO DE ERCILLA	VALDIVIA	14	Particular Subvencionado	URBANO	260870846	545	534	37.908496732
2011	6846	LICEO SAN LUIS DE ALBA	MARIQUINA	14	Municipal	URBANO	332273219	423	441	88.1642512077
2011	6853	LICEO POLITECNICO PESQUERO	MARIQUINA	14	Municipal	RURAL	219074133	394	418	97.3913043478
2011	6886	ESCUELA VALLE DE MARIQUINA	MARIQUINA	14	Municipal	URBANO	245767867	374	412	
2011	6895	ESCUELA PARTICULAR SANTA CRUZ	MARIQUINA	14	Particular Subvencionado	URBANO	830669044	443	478	73.9130434782
2011	6896	SEMINARIO SAN FIDEL	MARIQUINA	14	Particular Subvencionado	URBANO	414337893	572	566	62.6198083067
2011	6897	LICEO POLIVALENTE CAMILO HENRIQUEZ G.	LANCO	14	Municipal	URBANO	586221030	450	463	80.11363636359999
2011	6899	LICEO   REPUBLICA DEL BRASIL	LANCO	14	Municipal	RURAL	474324996	424	368	86.3436123348
2011	6916	ESCUELA ALBERTO CORDOVA LATORRE	LANCO	14	Municipal	URBANO	244136319	312	340	
2011	6921	LICEO AGRICOLA FEMENINA MARIA REINA	LANCO	14	Particular Subvencionado	RURAL	236995704	423	416	89.5348837209
2011	6922	LICEO PADRE ALCUINO	LANCO	14	Particular Subvencionado	RURAL	263370613	384	386	86.2068965517
2011	6929	LICEO ALBERTO BLEST GANA	LOS LAGOS	14	Municipal	URBANO	426527371	465	449	71.72061328789999
2011	7004	ESCUELA PARTICULAR MARIA DEOGRACIA	FUTRONO	14	Particular Subvencionado	URBANO	471805357	439	402	79.48717948709999
2011	7006	LICEO SAN CONRADO DE FUTRONO	FUTRONO	14	Particular Subvencionado	URBANO	624904860	460	480	75.32467532459999
2011	7015	LICEO CARLOS HAVERBECK RICHTER	CORRAL	14	Municipal	URBANO	233535695	447	447	84.7014925373
2011	7031	LICEO GABRIELA MISTRAL	MÁFIL	14	Municipal	URBANO	547450801	417	422	88.8086642599
2011	7044	LICEO SANTO CURA DE ARS	MÁFIL	14	Particular Subvencionado	URBANO	406122308	405	425	78.2857142857
2011	7049	LICEO FERNANDO SANTIVAN	PANGUIPULLI	14	Municipal	URBANO	532027985	448	420	88.47457627110001
2011	7085	ESCUELA RURAL TIERRA DE ESPERANZA	PANGUIPULLI	14	Municipal	RURAL	220405838	387	394	86.76470588230001
2011	7102	LICEO PADRE SIGISFREDO	PANGUIPULLI	14	Particular Subvencionado	URBANO	484673242	412	412	84.6638655462
2011	7128	COLEGIO DE CULTURA Y DIFUSION ARTISTICA	LA UNIÓN	14	Municipal	URBANO	572042866	456	437	72.31404958669999
2011	7129	LICEO RECTOR ABDON ANDRADE COLOMA	LA UNIÓN	14	Municipal	URBANO	882717856	507	513	69.32059447979999
2011	7135	ESCUELA HONORIO OJEDA VALDERAS-LA UNION	LA UNIÓN	14	Municipal	URBANO	207151191	372	394	92.09302325580001
2011	7200	LICEO RODULFO AMANDO PHILIPPI	PAILLACO	14	Municipal	URBANO	823901948	457	467	83.31415420019999
2011	7236	LICEO VICENTE PEREZ ROSALES	RÍO BUENO	14	Municipal	URBANO	361613963	439	445	79.16666666659999
2011	7240	ESCUELA RURAL CRUCERO	RÍO BUENO	14	Municipal	RURAL	500766619	367	363	89.13043478260001
2011	7276	COLEGIO SANTA CRUZ	RÍO BUENO	14	Particular Subvencionado	URBANO	680547071	515	535	43.5064935064
2011	7299	LICEO ANTONIO VARAS	LAGO RANCO	14	Municipal	URBANO	696370651	418	448	83.3333333333
2011	7325	LICEO CARMELA CARVAJAL DE PRAT	OSORNO	10	Municipal	URBANO	919232938	527	519	68.0482290881
2011	7326	LICEO INDUSTRIAL DE OSORNO	OSORNO	10	Municipal	URBANO	781199036	416	433	84.860883797
2011	7328	LICEO DE RAHUE	OSORNO	10	Municipal	URBANO	341654286	444	472	87.91423001939999
2011	7329	LICEO ELEUTERIO RAMIREZ	OSORNO	10	Municipal	URBANO	775881928	451	467	78.20299500829999
2011	7331	INSTITUTO COMERCIAL DE OSORNO	OSORNO	10	Municipal	URBANO	917328663	468	454	81.5036593479
2011	7388	COLEGIO SAN JOSE	OSORNO	10	Particular Subvencionado	URBANO	702102837	465	450	58.6776859504
2011	7401	COLEGIO SANTA MARTA DE OSORNO	OSORNO	10	Particular Subvencionado	URBANO	853725696	555	564	47.9623824451
2011	7404	COLEGIO RENE SORIANO BORQUEZ	OSORNO	10	Particular Subvencionado	URBANO	280612549	374	340	
2011	7406	COLEGIO SAN MATEO DE OSORNO	OSORNO	10	Particular Subvencionado	URBANO	129153689	614	663	46.7741935483
2011	7459	ESCUELA NUEVO PORVENIR	PUYEHUE	10	Municipal	RURAL	203247914	344	327	
2011	7470	LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE SEÑOR WALTER KAUFMANN BAUER	PUYEHUE	10	Particular Subvencionado	RURAL	427313207	394	383	80.9917355371
2011	7505	LICEO TOMAS BURGOS	PURRANQUE	10	Municipal	URBANO	570267552	505	484	83.1168831168
2011	7507	ESCUELA BERTOLDO HOFMANN KOHLER	PURRANQUE	10	Municipal	URBANO	271434207	392	371	
2011	7542	LICEO JOSE TORIBIO MEDINA	RÍO NEGRO	10	Municipal	URBANO	240146679	472	407	87.0967741935
2011	7614	ESCUELA PARTICULAR SN.JUAN DE LA COSTA	SAN JUAN DE LA COSTA	10	Particular Subvencionado	RURAL	470932712	484	419	96.37681159420001
2011	7625	LICEO INDUSTRIAL DE PUERTO MONTT	PUERTO MONTT	10	Municipal	URBANO	608880613	414	416	82.0476858345
2011	7626	LICEO COMERCIAL PUERTO MONTT	PUERTO MONTT	10	Municipal	URBANO	677149093	446	458	79.6037296037
2011	7627	LICEO DE HOMBRES MANUEL MONTT	PUERTO MONTT	10	Municipal	URBANO	811811812	547	556	58.5247883917
2011	7628	LICEO ISIDORA ZEGERS DE HUNEEUS	PUERTO MONTT	10	Municipal	URBANO	640717927	516	514	63.680981595
2011	7629	LICEO ANDRES BELLO	PUERTO MONTT	10	Municipal	URBANO	534601449	429	426	87.41092636570001
2011	7639	ESCUELA DARIO SALAS	PUERTO MONTT	10	Municipal	URBANO	664899640	513	514	68.1957186544
2011	7651	LICEO RURAL PIEDRA AZUL	PUERTO MONTT	10	Municipal	RURAL	388300427	376	446	94.0909090909
2011	7699	COLEGIO SALESIANO PADRE JOSE FERNANDEZ PEREZ	PUERTO MONTT	10	Particular Subvencionado	URBANO	1981318678	493	488	63.1313131313
2011	7701	COLEGIO ARRIARAN BARROS	PUERTO MONTT	10	Particular Subvencionado	URBANO	772941426	592	597	41.0828025477
2011	7705	INSTITUTO POLITECNICO MARIA AUXILIADORA	PUERTO MONTT	10	Particular Subvencionado	URBANO	492683151	470	463	72.7915194346
2011	7706	COLEGIO SANTO TOMAS DE AQUINO	PUERTO MONTT	10	Particular Subvencionado	URBANO	614697780	565	554	39.8671096345
2011	7707	COLEGIO INMACULADA CONCEPCION	PUERTO MONTT	10	Particular Subvencionado	URBANO	597431664	636	627	35.0877192982
2011	7720	LICEO PEDRO AGUIRRE CERDA	PUERTO VARAS	10	Municipal	URBANO	710507856	433	438	72.65306122440001
2011	7743	COLEGIO FELMER NIKLITSCHEK	PUERTO VARAS	10	Particular Subvencionado	URBANO	1028125056	542	538	51.0318949343
2011	7753	ESC.BAS.FRONTERIZA JUAN SOLER MANFREDINI	COCHAMÓ	10	Municipal	RURAL	274633443	394	406	88.8888888888
2011	7772	LICEO POLITECNICO DE CALBUCO	CALBUCO	10	Municipal	URBANO	943211766	442	448	85.0945494994
2011	7776	ESCUELA RURAL EL SEMBRADOR	CALBUCO	10	Municipal	RURAL	252208000	392	390	95.04950495040001
2011	7826	COLEGIO SAN MIGUEL	CALBUCO	10	Particular Subvencionado	URBANO	836341778	506	521	54.7692307692
2011	7830	LICEO CAPITAN DE FRAGATA FCO. VIDAL G.	MAULLÍN	10	Municipal	URBANO	244341028	431	449	93.75
2011	7907	COLEGIO RAMON ANGEL JARA	LOS MUERMOS	10	Particular Subvencionado	URBANO	830551529	500	502	74.6130030959
2011	7941	LICEO CARLOS IBANEZ DEL CAMPO	FRESIA	10	Municipal	URBANO	475941089	462	451	87.3665480427
2011	7942	COLEGIO PURISIMO CORAZON DE MARIA	FRESIA	10	Particular Subvencionado	URBANO	869748443	498	521	68.2926829268
2011	7956	LICEO MUNICIPAL TECNICO HOLANDA	LLANQUIHUE	10	Municipal	URBANO	435267061	426	423	84.716981132
2011	7970	ESCUELA PARTICULAR LOS VOLCANES	LLANQUIHUE	10	Particular Subvencionado	URBANO	491146141	381	373	
2011	7973	LICEO INDUSTRIAL CHILENO ALEMAN	FRUTILLAR	10	Municipal	URBANO	589546867	447	473	73.3870967741
2011	7989	ESCUELA PARTICULAR MADRE DE DIOS	FRUTILLAR	10	Particular Subvencionado	URBANO	431216878	533	518	51.6778523489
2011	8001	LICEO POLITECNICO DE CASTRO	CASTRO	10	Municipal	URBANO	1590566638	505	493	61.6883116883
2011	8002	LICEO GALVARINO RIVEROS CARDENAS	CASTRO	10	Municipal	URBANO	1060830341	571	555	41.6284403669
2011	8005	ESCUELA AYTUE	CASTRO	10	Municipal	URBANO	936011465	299	383	
2011	8043	LICEO AGROPECUARIO Y ACUICOLA CHILOE	CASTRO	10	Particular Subvencionado	URBANO	473762972	382	350	77.7358490566
2011	8044	LICEO DOMINGO ESPINEIRA RIESCO	ANCUD	10	Municipal	URBANO	475526828	478	498	74.56978967489999
2011	8108	SEMINARIO CONCILIAR DE ANCUD	ANCUD	10	Particular Subvencionado	URBANO	1098289199	481	474	76.5917602996
2011	8109	LICEO EL PILAR	ANCUD	10	Particular Subvencionado	URBANO	995091813	495	491	68.3901292596
2011	8111	LICEO POLIVALENTE QUEMCHI	QUEMCHI	10	Municipal	URBANO	256189726	435	418	88.1656804733
2011	8162	LICEO ALFREDO BARRIA OYARZUN	CURACO DE VÉLEZ	10	Municipal	URBANO	921478529	433	426	74.73309608540001
2011	8174	LICEO INSULAR - ACHAO	QUINCHAO	10	Municipal	URBANO	1476672528	431	454	71.9587628865
2011	8194	LICEO RAMON FREIRE	QUINCHAO	10	Particular Subvencionado	URBANO	659166896	529	520	53.431372549
2011	8206	LICEO MANUEL JESUS ANDRADE BORQUEZ	CHONCHI	10	Municipal	URBANO	1008529451	440	430	82.69230769230001
2011	8255	LICEO RAYEN MAPU	QUELLÓN	10	Municipal	URBANO	551720676	484	505	79.5019157088
2011	8310	ESCUELA RURAL MAURICIO HITCHCOCK	HUALAIHUÉ	10	Municipal	RURAL	315658501	387	417	77.3333333333
2011	8331	ESCUELA DE FUTALEUFU	FUTALEUFÚ	10	Municipal	URBANO	559359252	476	477	71.6129032258
2011	8339	ESCUELA ROBERTO WHITE GESELL	PALENA	10	Municipal	URBANO	484757524	443	436	
2011	8345	LICEO JOSEFINA AGUIRRE MONTENEGRO	COYHAIQUE	11	Municipal	URBANO	456379054	418	447	83.4763948497
2011	8352	LICEO REPUBLICA ARGENTINA	COYHAIQUE	11	Municipal	URBANO	1009951365	462	444	87.06293706290001
2011	8365	LICEO SAN FELIPE BENICIO DE COYHAIQUE	COYHAIQUE	11	Particular Subvencionado	URBANO	1447773892	606	610	48.1586402266
2011	8367	COLEGIO MATER DEI DE COYHAIQUE	COYHAIQUE	11	Particular Subvencionado	URBANO	1276946728	560	556	63.8157894736
2011	8375	LICEO POLITECNICO DE AYSEN	AYSÉN	11	Municipal	URBANO	837866752	414	412	80.44354838700001
2011	8394	LICEO LUISA RABANAL DE PALMA	CHILE CHICO	11	Municipal	URBANO	365826896	487	463	63.8461538461
2011	8411	LICEO POLITECNICO LUIS CRUZ MARTINEZ	NATALES	12	Municipal	URBANO	463949714	394	369	71.3136729222
2011	8421	LICEO SALESIANO MONSEÑOR FAGNANDO	NATALES	12	Particular Subvencionado	URBANO	1113867325	449	468	40.5940594059
2011	8422	LICEO MARIA MAZZARELLO	NATALES	12	Particular Subvencionado	URBANO	434396566	468	460	36.6972477064
2011	8424	INSTIT.SUPERIOR DE COMERCIO JOSE MENENDEZ	PUNTA ARENAS	12	Municipal	URBANO	697272063	459	460	53.2751091703
2011	8425	LICEO POLIVALENTE MARIA BEHETY DE MENENDEZ	PUNTA ARENAS	12	Municipal	URBANO	705240746	416	408	69.5652173913
2011	8427	LICEO INDUSTRIAL ARMANDO QUEZADA ACHARAN	PUNTA ARENAS	12	Municipal	URBANO	590833352	413	409	67.8571428571
2011	8429	LICEO LUIS ALBERTO BARRERA	PUNTA ARENAS	12	Municipal	URBANO	600901832	426	431	55.8467741935
2011	8430	LICEO POLIVALENTE SARA BRAUN	PUNTA ARENAS	12	Municipal	URBANO	436674913	444	452	69.6498054474
2011	8454	INSTITUTO DON BOSCO	PUNTA ARENAS	12	Particular Subvencionado	URBANO	1441491886	456	449	45.4545454545
2011	8455	LICEO MARIA AUXILIADORA	PUNTA ARENAS	12	Particular Subvencionado	URBANO	1071573491	557	552	23.9193083573
2011	8457	INSTITUTO SAGRADA FAMILIA	PUNTA ARENAS	12	Particular Subvencionado	URBANO	784198849	451	440	48.4429065743
2011	8474	LICEO POLIVALENTE HERNANDO DE MAGALLANES	PORVENIR	12	Municipal	URBANO	393651084	464	472	46.1832061068
2011	8483	LICEO ALMTE DONALD MC-INTYRE GRIFFITHS	CABO DE HORNOS	12	Municipal	URBANO	544268454	464	478	34.4444444444
2011	8485	LICEO INSTITUTO NACIONAL	SANTIAGO	13	Municipal	URBANO	2247396871	664	674	36.971205119
2011	8487	LICEO JAVIERA CARRERA	SANTIAGO	13	Municipal	URBANO	1517716901	631	617	39.9520383693
2011	8488	LICEO ISAURA DINATOR DE GUZMAN	SANTIAGO	13	Municipal	URBANO	356515277	492	475	70.0879765395
2011	8489	LICEO TERESA PRAT DE SARRATEA	SANTIAGO	13	Municipal	URBANO	547668838	553	549	58.5774058577
2011	8490	LICEO NRO 2 MIGUEL LUIS AMUNATEGUI	SANTIAGO	13	Municipal	URBANO	687079907	493	466	71.875
2011	8491	LICEO DE APLICACION RECTOR JORGE E SCHNE	SANTIAGO	13	Municipal	URBANO	942920427	577	596	48.6129458388
2011	8492	LICEO MANUEL BARROS BORGONO	SANTIAGO	13	Municipal	URBANO	746004117	569	578	57.5120192307
2011	8494	LICEO VALENTIN LETELIER	RECOLETA	13	Municipal	URBANO	138454741	454	468	71.0769230769
2011	8495	LICEO CONFEDERACION SUIZA	SANTIAGO	13	Municipal	URBANO	361568856	491	483	67.6584734799
2011	8496	LICEO POLIV.LIB. GRAL JOSE DE SAN MARTIN	SANTIAGO	13	Municipal	URBANO	220674610	430	429	78.31978319780001
2011	8497	LICEO GABRIELA MISTRAL	INDEPENDENCIA	13	Municipal	URBANO	302020185	441	430	76.6937669376
2011	8498	LICEO DARIO SALAS	SANTIAGO	13	Municipal	URBANO	810366126	460	452	64.7257955314
2011	8499	INTERNADO NACIONAL BARROS ARANA	SANTIAGO	13	Municipal	URBANO	1115716189	579	577	59.9449415003
2011	8500	LICEO INDUSTRIAL ELIODORO GARCIA ZEGERS	SANTIAGO	13	Municipal	URBANO	382274478	451	433	74.3538767395
2011	8501	LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA	SANTIAGO	13	Municipal	URBANO	314166640	440	395	76.5323992994
2011	8503	INST.SUP.DE COMERCIO EDUARDO FREI M.	SANTIAGO	13	Municipal	URBANO	591685794	509	511	53.2879818594
2011	8508	LICEO POLIVALENTE JUAN A.RIOS	QUINTA NORMAL	13	Municipal	URBANO	192958266	425	425	85.2112676056
2011	8510	LICEO PAULA JARAQUEMADA	RECOLETA	13	Municipal	URBANO	392331098	483	451	66.8261562998
2011	8514	LICEO ROSA ESTER ALESANDRI RODRIGUEZ	INDEPENDENCIA	13	Municipal	URBANO	559678769	491	471	51.3647642679
2011	8518	LICEO ESTACION CENTRAL	ESTACIÓN CENTRAL	13	Municipal	URBANO	361728032	445	419	72.54901960780001
2011	8535	LICEO REPUBLICA DE BRASIL	SANTIAGO	13	Municipal	URBANO	230672063	445	468	74.7572815533
2011	8542	LICEO SAN FRANCISCO DE QUITO	INDEPENDENCIA	13	Municipal	URBANO	321145941	397	441	65.1933701657
2011	8571	ESCUELA HOGAR DE MENORES	SANTIAGO	13	Municipal	URBANO	26132298	285	326	
2011	8589	LICEO MIGUEL RAFAEL PRADO	INDEPENDENCIA	13	Particular Subvencionado	URBANO	1055690927	531	522	39.8876404494
2011	8590	INSTITUTO COMERCIAL PITAGORAS	INDEPENDENCIA	13	Particular Subvencionado	URBANO	680296651	424	418	72.3251028806
2011	8592	LICEO JOSE MIGUEL INFANTE	SANTIAGO	13	Particular Subvencionado	URBANO	503403278	583	560	41.9540229885
2011	8598	COLEGIO ALTO PALENA	SANTIAGO	13	Particular Subvencionado	URBANO	106373873	486	485	69.48051948050001
2011	8601	COLEGIO WUNMAN	SANTIAGO	13	Particular Subvencionado	URBANO	33172006	505	501	76.4705882352
2011	8603	CENTRO EDUCATIVO SALESIANOS ALAMEDA	SANTIAGO	13	Particular Subvencionado	URBANO	1126931491	562	566	48.3309143686
2011	8604	COLEGIO SANTA CRUZ	SANTIAGO	13	Particular Subvencionado	URBANO	437788834	602	575	23.0769230769
2011	8611	COLEGIO NUESTRA SENORA DE ANDACOLLO	SANTIAGO	13	Particular Subvencionado	URBANO	616089801	550	531	43.9252336448
2011	8612	LICEO IGNACIO CARRERA PINTO	INDEPENDENCIA	13	Particular Subvencionado	URBANO	372918252	449	461	61.4583333333
2011	8613	COLEGIO FRANCISCANO MARIA REINA	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	308233425	556	557	40.251572327
2011	8614	COLEGIO MARIA TERESA CANCINO AGUILAR	RECOLETA	13	Particular Subvencionado	URBANO	684628784	534	507	40.6727828746
2011	8615	ESCUELA COLEGIO POLIVALENTE STA FAMILIA	SANTIAGO	13	Particular Subvencionado	URBANO	845888697	512	521	39.9497487437
2011	8616	COLEGIO POLIVALENTE PLUS ULTRA	INDEPENDENCIA	13	Particular Subvencionado	URBANO	309385850	427	416	72.09302325580001
2011	8617	LICEO POLIT. SARA BLINDER DARGOLTZ	SANTIAGO	13	Particular Subvencionado	URBANO	548788206	446	425	64.25806451610001
2011	8618	INSTITUTO DE ENS.MEDIA CLAUDIO MATTE	SANTIAGO	13	Particular Subvencionado	URBANO	364200831	593	571	57.6779026217
2011	8620	COLEGIO SAN SEBASTIAN	SANTIAGO	13	Particular Subvencionado	URBANO	263353646	476	447	61.8705035971
2011	8621	"ESCUELA TECNICA L.BDO.O'HIGGINS-DIURNA"	INDEPENDENCIA	13	Particular Subvencionado	URBANO	609224673	380	382	72.6781857451
2011	8625	CENTRO EDUC. CASA TALLERES SAN VICENTE DE PAU	SANTIAGO	13	Particular Subvencionado	URBANO	640759447	433	443	58.4255842558
2011	8627	COLEGIO SANTA MARIA DE SANTIAGO	SANTIAGO	13	Particular Subvencionado	URBANO	1287081423	502	504	53.3772652388
2011	8629	COLEGIO POLITÉCNICO SANTA ANA	QUINTA NORMAL	13	Particular Subvencionado	URBANO	656764773	493	447	60.7784431137
2011	8630	LICEO FRANCES	SANTIAGO	13	Particular Subvencionado	URBANO	279290982	559	534	44.6991404011
2011	8632	LICEO POLIVALENTE SANTA JULIANA	RECOLETA	13	Particular Subvencionado	URBANO	1102655558	444	441	56.657223796
2011	8634	LICEO RUIZ TAGLE	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	513415422	571	642	43.2234432234
