agno	rbd	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento
2012	2536	CHÉPICA	6	Municipal	RURAL	13530929
2012	2537	CHÉPICA	6	Municipal	RURAL	116100844
2012	2538	CHÉPICA	6	Municipal	RURAL	111623579
2012	2539	CHÉPICA	6	Municipal	RURAL	174322978
2012	2540	CHÉPICA	6	Municipal	RURAL	51394246
2012	2541	CHÉPICA	6	Municipal	RURAL	21745285
2012	2542	CHÉPICA	6	Municipal	RURAL	164611712
2012	2543	CHÉPICA	6	Municipal	RURAL	15543600
2012	2544	CHÉPICA	6	Municipal	RURAL	31786404
2012	2545	CHÉPICA	6	Municipal	RURAL	17355734
2012	2546	CHÉPICA	6	Municipal	RURAL	21444017
2012	2548	CHÉPICA	6	Municipal	RURAL	14418953
2012	2549	SANTA CRUZ	6	Municipal	URBANO	28189049
2012	2551	SANTA CRUZ	6	Municipal	URBANO	645147609
2012	2552	SANTA CRUZ	6	Municipal	URBANO	864122023
2012	2553	SANTA CRUZ	6	Municipal	URBANO	673558633
2012	2554	SANTA CRUZ	6	Municipal	URBANO	101704634
2012	2555	SANTA CRUZ	6	Municipal	URBANO	130021385
2012	2556	SANTA CRUZ	6	Municipal	URBANO	149503599
2012	2557	SANTA CRUZ	6	Municipal	RURAL	56412967
2012	2558	SANTA CRUZ	6	Municipal	RURAL	59140013
2012	2559	SANTA CRUZ	6	Municipal	RURAL	212448222
2012	2560	SANTA CRUZ	6	Municipal	RURAL	91929187
2012	2561	SANTA CRUZ	6	Municipal	RURAL	62625067
2012	2562	SANTA CRUZ	6	Municipal	RURAL	148627345
2012	2563	SANTA CRUZ	6	Municipal	RURAL	62099084
2012	2565	SANTA CRUZ	6	Municipal	RURAL	138460448
2012	2566	NANCAGUA	6	Municipal	RURAL	251302325
2012	2567	SANTA CRUZ	6	Municipal	RURAL	17525685
2012	2568	SANTA CRUZ	6	Municipal	RURAL	26037725
2012	2570	SANTA CRUZ	6	Municipal	RURAL	81250918
2012	2572	SANTA CRUZ	6	Municipal	RURAL	64604438
2012	2575	NANCAGUA	6	Municipal	RURAL	75978942
2012	2576	SANTA CRUZ	6	Municipal	RURAL	102833862
2012	2577	SANTA CRUZ	6	Municipal	RURAL	88666469
2012	2579	SANTA CRUZ	6	Particular Subvencionado	URBANO	1177466187
2012	2580	SANTA CRUZ	6	Particular Subvencionado	URBANO	513636611
2012	2583	LOLOL	6	Municipal	URBANO	274366974
2012	2584	LOLOL	6	Municipal	RURAL	164916731
2012	2586	LOLOL	6	Municipal	RURAL	19027586
2012	2589	LOLOL	6	Municipal	RURAL	21987754
2012	2590	LOLOL	6	Municipal	RURAL	21471628
2012	2591	LOLOL	6	Municipal	RURAL	18274294
2012	2592	LOLOL	6	Municipal	RURAL	17160107
2012	2594	LOLOL	6	Municipal	RURAL	30293933
2012	2598	LOLOL	6	Municipal	RURAL	26414564
2012	2599	PUMANQUE	6	Municipal	URBANO	136825577
2012	2601	PUMANQUE	6	Municipal	RURAL	68963407
2012	2603	PUMANQUE	6	Municipal	RURAL	7634641
2012	2604	PUMANQUE	6	Municipal	RURAL	24930986
2012	2607	PUMANQUE	6	Municipal	RURAL	22030374
2012	2609	PUMANQUE	6	Municipal	RURAL	19125313
2012	2611	PALMILLA	6	Municipal	URBANO	348079952
2012	2612	PALMILLA	6	Municipal	RURAL	450920166
2012	2613	PALMILLA	6	Municipal	RURAL	100790239
2012	2615	PALMILLA	6	Municipal	RURAL	137808066
2012	2617	PALMILLA	6	Municipal	RURAL	18092183
2012	2621	PALMILLA	6	Municipal	RURAL	35084040
2012	2622	PALMILLA	6	Municipal	RURAL	24761401
2012	2624	PALMILLA	6	Municipal	RURAL	41560878
2012	2625	PERALILLO	6	Municipal	URBANO	256144893
2012	2626	PERALILLO	6	Municipal	URBANO	225983119
2012	2627	PERALILLO	6	Municipal	RURAL	123982475
2012	2629	PERALILLO	6	Municipal	RURAL	66608712
2012	2630	PERALILLO	6	Municipal	RURAL	8667346
2012	2632	PERALILLO	6	Municipal	RURAL	18903313
2012	2633	PERALILLO	6	Municipal	RURAL	17670027
2012	2634	PERALILLO	6	Municipal	RURAL	33928199
2012	2635	PICHILEMU	6	Municipal	URBANO	374182253
2012	2636	PICHILEMU	6	Municipal	RURAL	115548888
2012	2637	PAREDONES	6	Municipal	RURAL	67502998
2012	2639	PICHILEMU	6	Municipal	RURAL	22791659
2012	2641	PICHILEMU	6	Municipal	RURAL	5531109
2012	2642	PICHILEMU	6	Municipal	RURAL	21442050
2012	2643	PICHILEMU	6	Municipal	RURAL	16720876
2012	2644	PICHILEMU	6	Municipal	RURAL	10958178
2012	2646	PICHILEMU	6	Municipal	RURAL	38364917
2012	2647	PICHILEMU	6	Municipal	RURAL	7081123
2012	2650	PICHILEMU	6	Municipal	RURAL	58873854
2012	2652	PICHILEMU	6	Municipal	RURAL	17946039
2012	2654	PICHILEMU	6	Municipal	URBANO	203483993
2012	2655	PICHILEMU	6	Municipal	RURAL	16709048
2012	2656	PICHILEMU	6	Particular Subvencionado	URBANO	429310713
2012	2657	NAVIDAD	6	Municipal	URBANO	278496442
2012	2658	NAVIDAD	6	Municipal	URBANO	88058923
2012	2660	NAVIDAD	6	Municipal	URBANO	159148597
2012	2661	NAVIDAD	6	Municipal	RURAL	36722537
2012	2663	NAVIDAD	6	Municipal	RURAL	18222145
2012	2664	NAVIDAD	6	Municipal	RURAL	137343577
2012	2666	NAVIDAD	6	Municipal	RURAL	64672332
2012	2673	NAVIDAD	6	Municipal	RURAL	23152458
2012	2675	NAVIDAD	6	Municipal	RURAL	20817454
2012	2678	NAVIDAD	6	Municipal	RURAL	35925196
2012	2681	LITUECHE	6	Municipal	URBANO	208608710
2012	2682	LITUECHE	6	Municipal	RURAL	159031905
2012	2685	LITUECHE	6	Municipal	RURAL	28506150
2012	2686	LITUECHE	6	Municipal	RURAL	104929898
2012	2687	LITUECHE	6	Municipal	RURAL	29708818
2012	2689	LITUECHE	6	Municipal	RURAL	5023625
2012	2691	LITUECHE	6	Municipal	RURAL	15833726
2012	2692	LITUECHE	6	Municipal	RURAL	24382916
2012	2694	LA ESTRELLA	6	Municipal	URBANO	201903052
2012	2698	LA ESTRELLA	6	Municipal	RURAL	21186940
2012	2700	LA ESTRELLA	6	Municipal	RURAL	29724093
2012	2701	MARCHIHUE	6	Municipal	URBANO	174707519
2012	2702	MARCHIHUE	6	Municipal	RURAL	21146387
2012	2703	MARCHIHUE	6	Municipal	RURAL	59558990
2012	2704	MARCHIHUE	6	Municipal	RURAL	41230072
2012	2705	MARCHIHUE	6	Municipal	RURAL	12354181
2012	2706	MARCHIHUE	6	Municipal	RURAL	17065481
2012	2707	MARCHIHUE	6	Municipal	RURAL	148497613
2012	2708	MARCHIHUE	6	Municipal	RURAL	129110453
2012	2711	MARCHIHUE	6	Municipal	RURAL	37204725
2012	2714	PAREDONES	6	Municipal	RURAL	87064302
2012	2715	PAREDONES	6	Municipal	URBANO	230955976
2012	2716	PAREDONES	6	Municipal	RURAL	74798645
2012	2717	PAREDONES	6	Municipal	RURAL	106777765
2012	2719	PAREDONES	6	Municipal	RURAL	9177138
2012	2721	PAREDONES	6	Municipal	RURAL	32888968
2012	2722	PAREDONES	6	Municipal	RURAL	30515222
2012	2723	PAREDONES	6	Municipal	RURAL	17704961
2012	2724	PAREDONES	6	Municipal	RURAL	16691668
2012	2725	PAREDONES	6	Municipal	RURAL	35266002
2012	2727	PAREDONES	6	Municipal	RURAL	16768055
2012	2728	PAREDONES	6	Municipal	RURAL	49609848
2012	2730	CURICÓ	7	Municipal	URBANO	105526609
2012	2731	CURICÓ	7	Municipal	URBANO	37463283
2012	2732	CURICÓ	7	Municipal	URBANO	339134176
2012	2733	CURICÓ	7	Municipal	URBANO	221344658
2012	2734	CURICÓ	7	Municipal	URBANO	530074423
2012	2735	CURICÓ	7	Municipal	URBANO	25851416
2012	2736	CURICÓ	7	Municipal	URBANO	572480455
2012	2737	CURICÓ	7	Municipal	URBANO	194692182
2012	2738	CURICÓ	7	Municipal	URBANO	370322163
2012	2740	CURICÓ	7	Municipal	URBANO	352987279
2012	2741	CURICÓ	7	Municipal	URBANO	171812582
2012	2742	CURICÓ	7	Municipal	URBANO	270538372
2012	2744	CURICÓ	7	Municipal	URBANO	563549063
2012	2745	CURICÓ	7	Municipal	URBANO	263029558
2012	2747	CURICÓ	7	Municipal	URBANO	64191836
2012	2748	CURICÓ	7	Municipal	URBANO	353555396
2012	2749	CURICÓ	7	Municipal	URBANO	156113759
2012	2750	CURICÓ	7	Municipal	URBANO	75226608
2012	2751	CURICÓ	7	Municipal	URBANO	18615644
2012	2753	CURICÓ	7	Municipal	RURAL	384524934
2012	2754	CURICÓ	7	Municipal	RURAL	115733448
2012	2755	CURICÓ	7	Municipal	RURAL	346361880
2012	2756	CURICÓ	7	Municipal	RURAL	182626782
2012	2758	CURICÓ	7	Municipal	RURAL	133382179
2012	2759	CURICÓ	7	Municipal	RURAL	28373554
2012	2761	CURICÓ	7	Municipal	RURAL	122356180
2012	2762	CURICÓ	7	Municipal	RURAL	67415125
2012	2763	CURICÓ	7	Municipal	RURAL	57613379
2012	2764	CURICÓ	7	Municipal	RURAL	58965354
2012	2765	CURICÓ	7	Municipal	RURAL	51896949
2012	2766	CURICÓ	7	Municipal	RURAL	23829173
2012	2767	CURICÓ	7	Municipal	RURAL	68184987
2012	2768	CURICÓ	7	Municipal	RURAL	19095185
2012	2771	CURICÓ	7	Municipal	RURAL	49987406
2012	2775	CURICÓ	7	Municipal	RURAL	18658185
2012	2776	CURICÓ	7	Municipal	RURAL	102049253
2012	2780	CURICÓ	7	Municipal	RURAL	92649503
2012	2782	CURICÓ	7	Particular Subvencionado	URBANO	856524137
2012	2787	CURICÓ	7	Particular Subvencionado	URBANO	234285909
2012	2794	TENO	7	Municipal	URBANO	386223451
2012	2795	TENO	7	Municipal	URBANO	493284298
2012	2796	TENO	7	Municipal	RURAL	248916327
2012	2797	TENO	7	Municipal	RURAL	9091065
2012	2799	TENO	7	Particular Subvencionado	RURAL	130126835
2012	2800	TENO	7	Municipal	RURAL	109404497
2012	2801	TENO	7	Municipal	RURAL	151752490
2012	2802	TENO	7	Municipal	RURAL	229767552
2012	2803	TENO	7	Municipal	RURAL	204978470
2012	2804	TENO	7	Municipal	RURAL	135066633
2012	2805	TENO	7	Municipal	RURAL	83276355
2012	2806	TENO	7	Municipal	RURAL	108318455
2012	2809	TENO	7	Municipal	RURAL	81055582
2012	2814	TENO	7	Municipal	RURAL	145183246
2012	2815	TENO	7	Municipal	RURAL	15466054
2012	2816	TENO	7	Municipal	RURAL	57827587
2012	2817	TENO	7	Municipal	RURAL	318196795
2012	2819	TENO	7	Municipal	RURAL	24646225
2012	2820	TENO	7	Municipal	RURAL	89510028
2012	2821	TENO	7	Particular Subvencionado	RURAL	43449147
2012	2822	ROMERAL	7	Municipal	URBANO	514677670
2012	2823	ROMERAL	7	Municipal	URBANO	298931780
2012	2825	ROMERAL	7	Municipal	RURAL	116037564
2012	2826	ROMERAL	7	Municipal	RURAL	134105501
2012	2827	ROMERAL	7	Municipal	RURAL	118231081
2012	2829	ROMERAL	7	Municipal	RURAL	75118127
2012	2830	ROMERAL	7	Municipal	RURAL	46553987
2012	2831	ROMERAL	7	Municipal	RURAL	49838759
2012	2832	ROMERAL	7	Municipal	RURAL	54002046
2012	2833	ROMERAL	7	Particular Subvencionado	RURAL	233699922
2012	2835	MOLINA	7	Municipal	URBANO	274266928
2012	2836	MOLINA	7	Municipal	URBANO	253700278
2012	2837	MOLINA	7	Municipal	URBANO	95840310
2012	2839	MOLINA	7	Municipal	URBANO	346735011
2012	2840	MOLINA	7	Municipal	URBANO	216031914
2012	2842	MOLINA	7	Municipal	RURAL	110862269
2012	2843	MOLINA	7	Municipal	RURAL	136841868
2012	2844	MOLINA	7	Municipal	RURAL	124805775
2012	2845	MOLINA	7	Municipal	URBANO	258715387
2012	2846	MOLINA	7	Municipal	RURAL	34443407
2012	2847	MOLINA	7	Municipal	RURAL	312417447
2012	2848	MOLINA	7	Municipal	RURAL	114244567
2012	2850	MOLINA	7	Municipal	RURAL	29416181
2012	2851	MOLINA	7	Municipal	RURAL	26427578
2012	2854	MOLINA	7	Municipal	RURAL	40337138
2012	2856	MOLINA	7	Municipal	RURAL	16038912
2012	2858	MOLINA	7	Municipal	RURAL	28932076
2012	2859	MOLINA	7	Municipal	RURAL	163732613
2012	2860	MOLINA	7	Municipal	RURAL	44065749
2012	2861	MOLINA	7	Municipal	RURAL	26158063
2012	2862	MOLINA	7	Particular Subvencionado	URBANO	306873051
2012	2863	MOLINA	7	Particular Subvencionado	URBANO	380458181
2012	2864	MOLINA	7	Particular Subvencionado	RURAL	296045897
2012	2866	SAGRADA FAMILIA	7	Municipal	RURAL	284639183
2012	2867	SAGRADA FAMILIA	7	Municipal	URBANO	345250402
2012	2868	SAGRADA FAMILIA	7	Municipal	RURAL	146788960
2012	2870	SAGRADA FAMILIA	7	Municipal	RURAL	196699491
2012	2871	SAGRADA FAMILIA	7	Municipal	RURAL	246914673
2012	2873	SAGRADA FAMILIA	7	Municipal	RURAL	142635331
2012	2874	SAGRADA FAMILIA	7	Municipal	RURAL	17614285
2012	2875	SAGRADA FAMILIA	7	Municipal	RURAL	87009039
2012	2876	SAGRADA FAMILIA	7	Municipal	RURAL	94259843
2012	2877	SAGRADA FAMILIA	7	Municipal	RURAL	38330439
2012	2879	VICHUQUÉN	7	Municipal	RURAL	19893353
2012	2880	SAGRADA FAMILIA	7	Particular Subvencionado	RURAL	3718029
2012	2882	HUALAÑÉ	7	Municipal	URBANO	339050868
2012	2883	HUALAÑÉ	7	Municipal	RURAL	109757092
2012	2884	HUALAÑÉ	7	Municipal	RURAL	117232661
2012	2885	HUALAÑÉ	7	Municipal	RURAL	55013304
2012	2888	HUALAÑÉ	7	Municipal	RURAL	61832758
2012	2890	HUALAÑÉ	7	Municipal	RURAL	15894479
2012	2891	HUALAÑÉ	7	Municipal	RURAL	20341895
2012	2892	HUALAÑÉ	7	Municipal	RURAL	78405051
2012	2893	HUALAÑÉ	7	Municipal	RURAL	22597989
2012	2894	HUALAÑÉ	7	Municipal	RURAL	186385805
2012	2895	HUALAÑÉ	7	Particular Subvencionado	RURAL	37373782
2012	2896	LICANTÉN	7	Municipal	URBANO	579722063
2012	2898	LICANTÉN	7	Municipal	RURAL	5329375
2012	2901	LICANTÉN	7	Municipal	RURAL	58469952
2012	2903	LICANTÉN	7	Municipal	RURAL	179311272
2012	2904	LICANTÉN	7	Municipal	RURAL	8502221
2012	2907	VICHUQUÉN	7	Municipal	RURAL	27642583
2012	2908	LICANTÉN	7	Municipal	RURAL	110927190
2012	2909	VICHUQUÉN	7	Municipal	URBANO	166104963
2012	2910	VICHUQUÉN	7	Municipal	RURAL	250650804
2012	2911	VICHUQUÉN	7	Municipal	RURAL	84551746
2012	2912	VICHUQUÉN	7	Municipal	RURAL	3243366
2012	2914	VICHUQUÉN	7	Municipal	RURAL	41090282
2012	2915	VICHUQUÉN	7	Municipal	RURAL	17074374
2012	2916	VICHUQUÉN	7	Municipal	RURAL	18636546
2012	2917	RAUCO	7	Municipal	URBANO	405347513
2012	2918	RAUCO	7	Municipal	RURAL	127175257
2012	2920	RAUCO	7	Municipal	RURAL	122917495
2012	2921	RAUCO	7	Municipal	RURAL	15040295
2012	2923	RAUCO	7	Municipal	RURAL	6438155
2012	2927	RAUCO	7	Municipal	RURAL	163207950
2012	2928	RAUCO	7	Municipal	RURAL	20380064
2012	2930	TALCA	7	Municipal	URBANO	303065904
2012	2931	TALCA	7	Municipal	URBANO	216663636
2012	2932	TALCA	7	Municipal	URBANO	137237481
2012	2933	TALCA	7	Municipal	RURAL	148697970
2012	2934	TALCA	7	Municipal	URBANO	760742367
2012	2935	TALCA	7	Municipal	URBANO	652476837
2012	2937	TALCA	7	Municipal	URBANO	633860802
2012	2938	TALCA	7	Municipal	URBANO	788019973
2012	2939	TALCA	7	Municipal	URBANO	352249815
2012	2940	TALCA	7	Municipal	URBANO	202583559
2012	2941	TALCA	7	Municipal	URBANO	193446686
2012	2942	TALCA	7	Municipal	URBANO	729272858
2012	2943	TALCA	7	Municipal	URBANO	143466259
2012	2944	TALCA	7	Municipal	URBANO	465082390
2012	2945	TALCA	7	Municipal	URBANO	390539162
2012	2946	TALCA	7	Municipal	URBANO	488108302
2012	2947	TALCA	7	Municipal	URBANO	90211042
2012	2948	TALCA	7	Municipal	URBANO	595157284
2012	2949	TALCA	7	Municipal	URBANO	511869796
2012	2950	TALCA	7	Municipal	URBANO	217976715
2012	2951	TALCA	7	Municipal	URBANO	152565710
2012	2952	TALCA	7	Municipal	URBANO	191078836
2012	2954	TALCA	7	Municipal	URBANO	89694158
2012	2955	TALCA	7	Municipal	URBANO	157281544
2012	2956	TALCA	7	Municipal	URBANO	360896260
2012	2957	TALCA	7	Municipal	URBANO	333159685
2012	2958	TALCA	7	Municipal	URBANO	351096608
2012	2959	TALCA	7	Municipal	URBANO	203510106
2012	2961	TALCA	7	Municipal	URBANO	109227663
2012	2964	TALCA	7	Municipal	URBANO	509930451
2012	2965	TALCA	7	Municipal	URBANO	295856977
2012	2966	TALCA	7	Municipal	URBANO	167205316
2012	2968	TALCA	7	Municipal	URBANO	116385865
2012	2972	TALCA	7	Municipal	URBANO	352330077
2012	2973	TALCA	7	Municipal	URBANO	1025426771
2012	2974	TALCA	7	Municipal	URBANO	73310630
2012	2975	TALCA	7	Municipal	RURAL	120890639
2012	2976	TALCA	7	Municipal	RURAL	30377806
2012	2977	TALCA	7	Municipal	RURAL	142818465
2012	2978	TALCA	7	Municipal	RURAL	200143504
2012	2979	TALCA	7	Municipal	RURAL	306970295
2012	2980	TALCA	7	Municipal	RURAL	104468353
2012	2981	TALCA	7	Municipal	RURAL	123097089
2012	2983	TALCA	7	Municipal	RURAL	66275363
2012	2986	TALCA	7	Municipal	RURAL	86283173
2012	2989	TALCA	7	Municipal	RURAL	54471579
2012	2990	TALCA	7	Particular Subvencionado	URBANO	504224259
2012	2991	TALCA	7	Particular Subvencionado	URBANO	355421059
2012	2992	TALCA	7	Particular Subvencionado	URBANO	455820495
2012	2993	TALCA	7	Particular Subvencionado	URBANO	195924579
2012	2994	TALCA	7	Particular Subvencionado	URBANO	201048950
2012	2995	TALCA	7	Particular Subvencionado	URBANO	673059417
2012	2997	TALCA	7	Particular Subvencionado	URBANO	219535018
2012	2999	TALCA	7	Particular Subvencionado	URBANO	222266738
2012	3002	TALCA	7	Particular Subvencionado	URBANO	207534911
2012	3003	TALCA	7	Particular Subvencionado	URBANO	144296722
2012	3005	TALCA	7	Particular Subvencionado	URBANO	293271054
2012	3006	TALCA	7	Particular Subvencionado	URBANO	1321577633
2012	3008	TALCA	7	Particular Subvencionado	URBANO	69466098
2012	3009	TALCA	7	Particular Subvencionado	URBANO	130324397
2012	3010	TALCA	7	Particular Subvencionado	URBANO	164313889
2012	3013	TALCA	7	Particular Subvencionado	URBANO	404966932
2012	3016	PELARCO	7	Municipal	URBANO	268613997
2012	3017	SAN RAFAEL	7	Municipal	URBANO	605899041
2012	3019	PELARCO	7	Municipal	RURAL	161046259
2012	3020	SAN RAFAEL	7	Municipal	RURAL	134274565
2012	3022	PELARCO	7	Municipal	RURAL	104763328
2012	3023	PELARCO	7	Municipal	RURAL	110636613
2012	3024	SAN RAFAEL	7	Municipal	RURAL	40551283
2012	3025	SAN RAFAEL	7	Municipal	RURAL	130084447
2012	3026	SAN RAFAEL	7	Municipal	RURAL	38474032
2012	3028	SAN RAFAEL	7	Municipal	RURAL	66124268
2012	3029	PELARCO	7	Municipal	RURAL	51791021
2012	3030	PELARCO	7	Municipal	RURAL	24762344
2012	3032	PELARCO	7	Particular Subvencionado	RURAL	152506556
2012	3033	RÍO CLARO	7	Municipal	URBANO	461621845
2012	3034	RÍO CLARO	7	Municipal	RURAL	71486332
2012	3036	RÍO CLARO	7	Municipal	RURAL	48352394
2012	3037	RÍO CLARO	7	Municipal	RURAL	154943632
2012	3038	RÍO CLARO	7	Municipal	RURAL	56710775
2012	3039	RÍO CLARO	7	Municipal	RURAL	181065467
2012	3040	RÍO CLARO	7	Municipal	RURAL	6979773
2012	3042	RÍO CLARO	7	Municipal	RURAL	54899849
2012	3043	RÍO CLARO	7	Municipal	RURAL	14292783
2012	3044	RÍO CLARO	7	Municipal	RURAL	17565359
2012	3045	RÍO CLARO	7	Municipal	RURAL	90664355
2012	3047	RÍO CLARO	7	Municipal	RURAL	11786696
2012	3048	RÍO CLARO	7	Municipal	RURAL	29193383
2012	3051	RÍO CLARO	7	Municipal	RURAL	49710533
2012	3055	SAN CLEMENTE	7	Municipal	URBANO	415298435
2012	3056	SAN CLEMENTE	7	Municipal	URBANO	468554965
2012	3057	SAN CLEMENTE	7	Municipal	URBANO	158039051
2012	3058	SAN CLEMENTE	7	Municipal	RURAL	165757768
2012	3059	SAN CLEMENTE	7	Municipal	RURAL	234426731
2012	3060	SAN CLEMENTE	7	Municipal	URBANO	384681164
2012	3061	SAN CLEMENTE	7	Municipal	RURAL	91832037
2012	3062	SAN CLEMENTE	7	Municipal	RURAL	89576221
2012	3063	SAN CLEMENTE	7	Municipal	RURAL	122310517
2012	3065	SAN CLEMENTE	7	Municipal	RURAL	104332062
2012	3067	SAN CLEMENTE	7	Municipal	RURAL	66297458
2012	3068	SAN CLEMENTE	7	Municipal	RURAL	108667720
2012	3069	SAN CLEMENTE	7	Municipal	RURAL	143454736
2012	3070	SAN CLEMENTE	7	Municipal	RURAL	176266349
2012	3073	SAN CLEMENTE	7	Municipal	RURAL	46278551
2012	3076	SAN CLEMENTE	7	Municipal	RURAL	74573692
2012	3077	SAN CLEMENTE	7	Municipal	RURAL	16826786
2012	3078	SAN CLEMENTE	7	Municipal	RURAL	8234930
2012	3079	SAN CLEMENTE	7	Municipal	RURAL	42601520
2012	3080	SAN CLEMENTE	7	Municipal	RURAL	16755640
2012	3081	SAN CLEMENTE	7	Municipal	RURAL	99233807
2012	3082	SAN CLEMENTE	7	Municipal	RURAL	66482381
2012	3084	SAN CLEMENTE	7	Municipal	RURAL	57612159
2012	3085	SAN CLEMENTE	7	Municipal	RURAL	99391671
2012	3086	SAN CLEMENTE	7	Municipal	RURAL	132467311
2012	3088	SAN CLEMENTE	7	Municipal	RURAL	16664675
2012	3090	SAN CLEMENTE	7	Municipal	RURAL	171249900
2012	3091	SAN CLEMENTE	7	Municipal	RURAL	16087598
2012	3092	SAN CLEMENTE	7	Municipal	RURAL	19970984
2012	3093	SAN CLEMENTE	7	Municipal	RURAL	52133964
2012	3094	SAN CLEMENTE	7	Municipal	RURAL	3225599
2012	3096	SAN CLEMENTE	7	Municipal	RURAL	101873423
2012	3098	SAN CLEMENTE	7	Municipal	RURAL	19348948
2012	3100	SAN CLEMENTE	7	Municipal	RURAL	16063788
2012	3103	SAN CLEMENTE	7	Municipal	RURAL	16504069
2012	3104	SAN CLEMENTE	7	Municipal	RURAL	33295292
2012	3105	SAN CLEMENTE	7	Municipal	RURAL	3225604
2012	3106	SAN CLEMENTE	7	Municipal	RURAL	61371554
2012	3107	SAN CLEMENTE	7	Municipal	RURAL	100576321
2012	3108	SAN CLEMENTE	7	Particular Subvencionado	URBANO	317734234
2012	3110	MAULE	7	Municipal	URBANO	415413838
2012	3111	TALCA	7	Municipal	RURAL	423160995
2012	3112	MAULE	7	Municipal	RURAL	112046891
2012	3113	MAULE	7	Municipal	RURAL	218816081
2012	3114	MAULE	7	Municipal	RURAL	258749483
2012	3115	MAULE	7	Municipal	RURAL	106513396
2012	3117	MAULE	7	Municipal	RURAL	158480418
2012	3118	MAULE	7	Municipal	RURAL	107680667
2012	3119	SAN CLEMENTE	7	Municipal	RURAL	16105857
2012	3121	MAULE	7	Municipal	RURAL	46836516
2012	3122	MAULE	7	Municipal	RURAL	76122188
2012	3123	MAULE	7	Municipal	RURAL	18440894
2012	3124	MAULE	7	Municipal	RURAL	14968116
2012	3125	MAULE	7	Municipal	RURAL	39139184
2012	3126	MAULE	7	Particular Subvencionado	RURAL	325035018
2012	3128	EMPEDRADO	7	Municipal	URBANO	557175645
2012	3129	EMPEDRADO	7	Municipal	RURAL	17142409
2012	3130	EMPEDRADO	7	Municipal	RURAL	99862483
2012	3134	EMPEDRADO	7	Municipal	RURAL	86708474
2012	3138	PENCAHUE	7	Municipal	URBANO	430329003
2012	3139	PENCAHUE	7	Municipal	RURAL	94481998
2012	3140	PENCAHUE	7	Municipal	RURAL	94755790
2012	3141	PENCAHUE	7	Municipal	RURAL	31309566
2012	3143	PENCAHUE	7	Municipal	RURAL	187912692
2012	3146	PENCAHUE	7	Municipal	RURAL	18822491
2012	3156	PENCAHUE	7	Municipal	RURAL	26595105
2012	3158	PENCAHUE	7	Municipal	RURAL	21130228
2012	3159	PENCAHUE	7	Municipal	RURAL	22741005
2012	3161	PENCAHUE	7	Municipal	RURAL	14020187
2012	3162	PENCAHUE	7	Municipal	RURAL	17110642
2012	3165	CONSTITUCIÓN	7	Municipal	URBANO	370884117
2012	3166	CONSTITUCIÓN	7	Municipal	URBANO	314538013
2012	3168	CONSTITUCIÓN	7	Municipal	URBANO	142543923
2012	3169	CONSTITUCIÓN	7	Municipal	URBANO	567572180
2012	3170	CONSTITUCIÓN	7	Municipal	URBANO	126005307
2012	3172	CONSTITUCIÓN	7	Municipal	RURAL	307847090
2012	3173	CONSTITUCIÓN	7	Municipal	RURAL	460281163
2012	3174	CONSTITUCIÓN	7	Municipal	RURAL	111773316
2012	3176	CONSTITUCIÓN	7	Municipal	RURAL	26899336
2012	3177	CONSTITUCIÓN	7	Municipal	RURAL	17422822
2012	3179	CONSTITUCIÓN	7	Municipal	RURAL	17439520
2012	3182	CONSTITUCIÓN	7	Municipal	RURAL	17730353
2012	3183	CONSTITUCIÓN	7	Municipal	RURAL	12148478
2012	3185	CONSTITUCIÓN	7	Municipal	RURAL	165839832
2012	3186	CONSTITUCIÓN	7	Municipal	RURAL	15966000
2012	3187	CONSTITUCIÓN	7	Municipal	RURAL	19411577
2012	3188	CONSTITUCIÓN	7	Municipal	RURAL	16230044
2012	3189	CONSTITUCIÓN	7	Municipal	RURAL	17691854
2012	3190	CONSTITUCIÓN	7	Municipal	RURAL	16580780
2012	3191	CONSTITUCIÓN	7	Municipal	RURAL	63233083
2012	3193	CONSTITUCIÓN	7	Municipal	RURAL	4955850
2012	3196	CONSTITUCIÓN	7	Municipal	RURAL	14201108
2012	3197	CONSTITUCIÓN	7	Municipal	RURAL	17288770
2012	3198	CONSTITUCIÓN	7	Municipal	RURAL	15815953
2012	3201	CONSTITUCIÓN	7	Particular Subvencionado	URBANO	210467765
2012	3202	CONSTITUCIÓN	7	Particular Subvencionado	URBANO	629133989
2012	3203	CONSTITUCIÓN	7	Particular Subvencionado	URBANO	374910467
2012	3205	CUREPTO	7	Municipal	URBANO	298628208
2012	3206	CUREPTO	7	Municipal	RURAL	127314835
2012	3207	CUREPTO	7	Municipal	URBANO	548499221
2012	3208	CUREPTO	7	Municipal	RURAL	27059082
2012	3209	CUREPTO	7	Municipal	RURAL	170519890
2012	3212	CUREPTO	7	Municipal	RURAL	21319828
2012	3213	CUREPTO	7	Municipal	RURAL	19750028
2012	3215	CUREPTO	7	Municipal	RURAL	20425543
2012	3216	CUREPTO	7	Municipal	RURAL	9002264
2012	3217	CUREPTO	7	Municipal	RURAL	81280775
2012	3219	CUREPTO	7	Municipal	RURAL	22121870
2012	3221	CUREPTO	7	Municipal	RURAL	11882333
2012	3222	CUREPTO	7	Municipal	RURAL	13214578
2012	3223	CUREPTO	7	Municipal	RURAL	19756264
2012	3225	CUREPTO	7	Municipal	RURAL	21024924
